Date,temp,rain,inflation,Friday,Saturday,Sunday,Thursday,Tuesday,Wednesday,1D,Main,Sub,Energy Required (MU)
2021-07-27,34.05785670439572,0.285494041,0.056,0,0,0,0,1,0,0,0,0,186.702
2021-07-28,34.349050540910035,0.304253053,0.056,0,0,0,0,0,1,0,0,0,192.372
2021-07-29,32.52798209558468,1.000587725,0.056,0,0,0,1,0,0,0,0,0,194.669
2021-07-30,33.28113094403697,0.603933124,0.056,1,0,0,0,0,0,0,0,0,196.297
2021-07-31,32.92098117252309,0.843046754,0.056,0,1,0,0,0,0,0,0,0,196.598
2021-08-01,34.13505014778369,0.252102365,0.053,0,0,1,0,0,0,0,0,0,194.365
2021-08-02,34.65860395113155,0.129710417,0.053,0,0,0,0,0,0,0,0,0,205.86
2021-08-03,34.76087724784522,0.700557062,0.053,0,0,0,0,1,0,0,0,0,209.53
2021-08-04,35.30993422435802,0.106716417,0.053,0,0,0,0,0,1,0,0,0,213.805
2021-08-05,34.99239059298238,0.368045076,0.053,0,0,0,1,0,0,0,0,0,216.414
2021-08-06,34.99250480464907,1.400307715,0.053,1,0,0,0,0,0,0,0,0,216.551
2021-08-07,35.604261884546105,0.827443267,0.053,0,1,0,0,0,0,0,0,0,219.126
2021-08-08,35.230983302379585,2.424738371,0.053,0,0,1,0,0,0,0,0,0,214.649
2021-08-09,35.06789058738908,1.87789575,0.053,0,0,0,0,0,0,0,0,0,216.895
2021-08-10,34.24718005971899,10.26216697,0.053,0,0,0,0,1,0,0,0,0,201.205
2021-08-11,35.34799917768837,7.868713552,0.053,0,0,0,0,0,1,0,0,0,206.138
2021-08-12,34.579835161686255,1.088197098,0.053,0,0,0,1,0,0,0,0,0,212.175
2021-08-13,33.3046611777977,9.171784017,0.053,1,0,0,0,0,0,0,0,0,204.334
2021-08-14,33.31915609571862,8.1973279,0.053,0,1,0,0,0,0,0,0,0,194.17
2021-08-15,32.242502186668915,7.556267255,0.053,0,0,1,0,0,0,1,0,0,187.23
2021-08-16,30.07980244687123,19.07943443,0.053,0,0,0,0,0,0,0,0,0,185.127
2021-08-17,30.36745128452823,4.503033629,0.053,0,0,0,0,1,0,0,0,0,180.747
2021-08-18,31.78486536911229,3.579843577,0.053,0,0,0,0,0,1,0,0,0,188.635
2021-08-19,32.274248309801344,4.24887186,0.053,0,0,0,1,0,0,0,0,1,195.48
2021-08-20,30.78458471952323,7.892911111,0.053,1,0,0,0,0,0,0,0,0,195.818
2021-08-21,30.567611227229705,3.187772674,0.053,0,1,0,0,0,0,0,0,0,187.833
2021-08-22,32.946053324218255,14.57732684,0.053,0,0,1,0,0,0,0,0,0,182.362
2021-08-23,33.43713159612717,2.001987433,0.053,0,0,0,0,0,0,0,0,0,189.102
2021-08-24,33.96965050653738,3.450418653,0.053,0,0,0,0,1,0,0,0,0,196.352
2021-08-25,34.197146652597695,4.700797812,0.053,0,0,0,0,0,1,0,0,0,194.0
2021-08-26,33.45450255743216,15.35201005,0.053,0,0,0,1,0,0,0,0,0,191.047
2021-08-27,31.98004318967655,2.873020261,0.053,1,0,0,0,0,0,0,0,0,191.653
2021-08-28,29.74331763837361,7.286474715,0.053,0,1,0,0,0,0,0,0,0,177.747
2021-08-29,30.83983469553438,5.480477948,0.053,0,0,1,0,0,0,0,0,0,171.842
2021-08-30,29.603358517279823,13.91196362,0.053,0,0,0,0,0,0,0,1,0,173.301
2021-08-31,31.1004974910357,8.769966543,0.053,0,0,0,0,1,0,0,0,0,178.18
2021-09-01,31.567121222293952,4.705171827,0.043,0,0,0,0,0,1,0,0,0,181.449
2021-09-02,31.965575653940853,6.053873477,0.043,0,0,0,1,0,0,0,0,0,179.98
2021-09-03,31.939433557732897,7.317759274,0.043,1,0,0,0,0,0,0,0,0,177.12
2021-09-04,31.69154756186464,8.09314671,0.043,0,1,0,0,0,0,0,0,0,178.585
2021-09-05,31.790440976404675,5.801843424,0.043,0,0,1,0,0,0,0,0,0,172.05
2021-09-06,28.81800353723557,18.32445109,0.043,0,0,0,0,0,0,0,0,0,165.625
2021-09-07,31.16296469625044,27.4942634,0.043,0,0,0,0,1,0,0,0,0,168.725
2021-09-08,32.62434479118119,6.912775749,0.043,0,0,0,0,0,1,0,0,0,176.778
2021-09-09,33.77735433318225,1.295239702,0.043,0,0,0,1,0,0,0,0,0,186.519
2021-09-10,31.95563766062981,1.052711682,0.043,1,0,0,0,0,0,0,0,0,186.586
2021-09-11,32.01907711615564,4.143761176,0.043,0,1,0,0,0,0,0,0,0,183.608
2021-09-12,31.912261276843243,1.757706651,0.043,0,0,1,0,0,0,0,0,0,187.64
2021-09-13,32.75652180664536,3.877608667,0.043,0,0,0,0,0,0,0,0,0,194.055
2021-09-14,33.20817251666947,1.283035546,0.043,0,0,0,0,1,0,0,0,0,198.789
2021-09-15,33.63234268146299,2.037789789,0.043,0,0,0,0,0,1,0,0,0,205.149
2021-09-16,34.20823748933532,0.711215336,0.043,0,0,0,1,0,0,0,0,0,211.795
2021-09-17,34.64841150685628,0.522375069,0.043,1,0,0,0,0,0,0,0,0,212.37
2021-09-18,34.39101494013275,3.417818811,0.043,0,1,0,0,0,0,0,0,0,210.901
2021-09-19,34.08266591053062,4.966321565,0.043,0,0,1,0,0,0,0,0,0,204.992
2021-09-20,33.466798421062194,6.650307575,0.043,0,0,0,0,0,0,0,0,0,201.816
2021-09-21,33.03442696125174,6.513452865,0.043,0,0,0,0,1,0,0,0,0,205.745
2021-09-22,32.63504627647311,6.334989603,0.043,0,0,0,0,0,1,0,0,0,197.145
2021-09-23,31.612288295770703,3.393359108,0.043,0,0,0,1,0,0,0,0,0,198.593
2021-09-24,33.09186165165674,3.04868897,0.043,1,0,0,0,0,0,0,0,0,196.755
2021-09-25,33.57656286899479,3.984324506,0.043,0,1,0,0,0,0,0,0,0,194.623
2021-09-26,31.4459673132261,13.61174328,0.043,0,0,1,0,0,0,0,0,0,182.787
2021-09-27,29.30626788483171,53.31115816,0.043,0,0,0,0,0,0,0,0,0,164.348
2021-09-28,31.2751097683592,18.43729768,0.043,0,0,0,0,1,0,0,0,0,181.967
2021-09-29,32.89759549310681,5.483573184,0.043,0,0,0,0,0,1,0,0,0,187.749
2021-09-30,32.42741936022997,4.780110993,0.043,0,0,0,1,0,0,0,0,0,189.445
2021-10-01,33.36232885799094,4.908916888,0.045,1,0,0,0,0,0,0,0,0,189.609
2021-10-02,33.344895526977226,0.621775736,0.045,0,1,0,0,0,0,0,0,0,188.136
2021-10-03,33.63629161089405,1.329073761,0.045,0,0,1,0,0,0,0,0,0,191.059
2021-10-04,33.93069126996911,1.309799566,0.045,0,0,0,0,0,0,0,0,0,197.942
2021-10-05,32.92670713825854,3.799605368,0.045,0,0,0,0,1,0,0,0,0,195.654
2021-10-06,32.25185556690083,14.38936734,0.045,0,0,0,0,0,1,0,0,0,182.785
2021-10-07,33.440134092474786,5.299159672,0.045,0,0,0,1,0,0,0,0,0,182.204
2021-10-08,33.63001532218749,7.187369975,0.045,1,0,0,0,0,0,0,0,0,182.879
2021-10-09,33.38755145550806,9.571193439,0.045,0,1,0,0,0,0,0,1,0,176.058
2021-10-10,33.613610532864,5.169965781,0.045,0,0,1,0,0,0,0,0,0,176.61
2021-10-11,33.63649211549505,1.615894851,0.045,0,0,0,0,0,0,0,0,0,183.894
2021-10-12,33.42385805819773,0.354037606,0.045,0,0,0,0,1,0,0,0,0,186.138
2021-10-13,33.69120597297467,2.863680501,0.045,0,0,0,0,0,1,0,1,0,187.354
2021-10-14,33.62080078785224,2.26991837,0.045,0,0,0,1,0,0,0,0,0,191.877
2021-10-15,32.49204159240772,1.393429883,0.045,1,0,0,0,0,0,0,1,0,185.529
2021-10-16,32.276401136097064,7.839525607,0.045,0,1,0,0,0,0,0,0,0,182.026
2021-10-17,32.28641748077492,9.030053635,0.045,0,0,1,0,0,0,0,0,0,183.237
2021-10-18,33.08732819145256,3.218785644,0.045,0,0,0,0,0,0,0,0,0,191.894
2021-10-19,33.6975044793523,0.448139027,0.045,0,0,0,0,1,0,0,0,1,202.311
2021-10-20,33.27137853135081,0.797180244,0.045,0,0,0,0,0,1,0,0,0,201.652
2021-10-21,33.52509877564461,4.37230226,0.045,0,0,0,1,0,0,0,0,0,198.723
2021-10-22,33.47951137230448,1.742185675,0.045,1,0,0,0,0,0,0,0,0,199.248
2021-10-23,33.01016603190298,2.736234936,0.045,0,1,0,0,0,0,0,0,0,197.801
2021-10-24,31.91790423052617,6.870820989,0.045,0,0,1,0,0,0,0,0,0,182.71
2021-10-25,32.06078437803555,1.78239641,0.045,0,0,0,0,0,0,0,0,0,187.497
2021-10-26,32.311448432579574,0.061788603,0.045,0,0,0,0,1,0,0,0,0,190.234
2021-10-27,32.60939100232789,0.008244464,0.045,0,0,0,0,0,1,0,0,0,194.878
2021-10-28,30.900953874207072,0.07093014,0.045,0,0,0,1,0,0,0,0,0,196.151
2021-10-29,30.05981307418796,1.818805999,0.045,1,0,0,0,0,0,0,0,0,184.971
2021-10-30,31.333515115439173,15.20656097,0.045,0,1,0,0,0,0,0,0,0,176.119
2021-10-31,31.60281654645816,5.195650796,0.045,0,0,1,0,0,0,0,0,0,172.122
2021-11-01,29.52286413657773,7.767523023,0.049,0,0,0,0,0,0,0,0,0,167.158
2021-11-02,28.36260973765556,15.3036563,0.049,0,0,0,0,1,0,0,0,0,163.573
2021-11-03,29.16466258352682,6.26706179,0.049,0,0,0,0,0,1,0,1,0,160.907
2021-11-04,28.90396890053269,7.336057657,0.049,0,0,0,1,0,0,0,0,0,151.037
2021-11-05,29.72537741124295,2.282978144,0.049,1,0,0,0,0,0,0,0,0,156.208
2021-11-06,29.97032652201748,1.312883962,0.049,0,1,0,0,0,0,0,0,0,162.615
2021-11-07,28.553322363794727,13.59232498,0.049,0,0,1,0,0,0,0,0,0,159.975
2021-11-08,29.5428367124236,5.643664206,0.049,0,0,0,0,0,0,0,0,0,162.986
2021-11-09,29.214149381983933,0.619734136,0.049,0,0,0,0,1,0,0,0,0,166.005
2021-11-10,29.03263306357823,1.478259035,0.049,0,0,0,0,0,1,0,0,0,168.607
2021-11-11,26.54858737148072,13.95680403,0.049,0,0,0,1,0,0,0,0,0,153.563
2021-11-12,27.65405605364685,26.79839949,0.049,1,0,0,0,0,0,0,0,0,150.872
2021-11-13,29.54493528988029,17.53873789,0.049,0,1,0,0,0,0,0,0,0,151.693
2021-11-14,30.248230230912647,7.844069765,0.049,0,0,1,0,0,0,0,0,0,152.052
2021-11-15,30.597388114659186,7.773890347,0.049,0,0,0,0,0,0,0,0,0,156.769
2021-11-16,30.65191868203502,10.39270771,0.049,0,0,0,0,1,0,0,0,0,156.749
2021-11-17,30.511906875462287,4.351870975,0.049,0,0,0,0,0,1,0,0,0,155.024
2021-11-18,27.769763902550743,11.79890666,0.049,0,0,0,1,0,0,0,0,0,148.907
2021-11-19,26.872239291639964,35.20558696,0.049,1,0,0,0,0,0,0,0,0,141.222
2021-11-20,29.40798835890859,14.70485571,0.049,0,1,0,0,0,0,0,0,0,142.975
2021-11-21,30.133665876444383,8.928074582,0.049,0,0,1,0,0,0,0,0,0,140.158
2021-11-22,31.552489681462376,5.548588971,0.049,0,0,0,0,0,0,0,0,0,147.784
2021-11-23,32.01297490615745,4.470166591,0.049,0,0,0,0,1,0,0,0,0,154.243
2021-11-24,31.63265021015713,2.22747177,0.049,0,0,0,0,0,1,0,0,0,154.966
2021-11-25,30.77323226291567,1.584226701,0.049,0,0,0,1,0,0,0,0,0,155.437
2021-11-26,30.84676025781616,0.132199052,0.049,1,0,0,0,0,0,0,0,0,155.452
2021-11-27,29.045493433899743,0.903475882,0.049,0,1,0,0,0,0,0,0,0,153.21
2021-11-28,27.30221844819361,6.900653802,0.049,0,0,1,0,0,0,0,0,0,143.128
2021-11-29,28.455202938268588,17.55119222,0.049,0,0,0,0,0,0,0,0,0,142.25
2021-11-30,29.66296139461313,7.704734734,0.049,0,0,0,0,1,0,0,0,0,143.703
2021-12-01,29.366280229004506,1.659701822,0.057,0,0,0,0,0,1,0,0,0,144.974
2021-12-02,30.22641880269132,0.0,0.057,0,0,0,1,0,0,0,0,0,148.086
2021-12-03,28.90781248646202,0.0,0.057,1,0,0,0,0,0,0,0,0,148.716
2021-12-04,30.41107800944749,0.779314943,0.057,0,1,0,0,0,0,0,0,0,150.157
2021-12-05,31.290694890315493,0.841401816,0.057,0,0,1,0,0,0,0,0,0,152.179
2021-12-06,31.181191893445348,0.001913015,0.057,0,0,0,0,0,0,0,0,0,162.468
2021-12-07,31.224291075262634,0.0,0.057,0,0,0,0,1,0,0,0,0,165.653
2021-12-08,30.45658097196312,0.023213842,0.057,0,0,0,0,0,1,0,0,0,165.617
2021-12-09,28.572852335695107,1.084095647,0.057,0,0,0,1,0,0,0,0,0,160.45
2021-12-10,30.326006274159543,1.974654059,0.057,1,0,0,0,0,0,0,0,0,158.9
2021-12-11,30.598320707752904,0.522614859,0.057,0,1,0,0,0,0,0,0,0,157.802
2021-12-12,30.12491284851562,2.035632003,0.057,0,0,1,0,0,0,0,0,0,158.182
2021-12-13,29.17511389928513,0.271610375,0.057,0,0,0,0,0,0,0,0,0,162.096
2021-12-14,29.300484281963133,2.439267985,0.057,0,0,0,0,1,0,0,0,0,164.72
2021-12-15,28.62266830756846,0.094627041,0.057,0,0,0,0,0,1,0,0,0,166.913
2021-12-16,29.042275454675835,0.0,0.057,0,0,0,1,0,0,0,0,0,166.863
2021-12-17,28.892846839645404,0.0,0.057,1,0,0,0,0,0,0,0,0,166.168
2021-12-18,28.91769178292073,0.0,0.057,0,1,0,0,0,0,0,0,0,163.312
2021-12-19,29.012490280516104,0.0,0.057,0,0,1,0,0,0,0,0,0,160.354
2021-12-20,28.957947084897302,0.0,0.057,0,0,0,0,0,0,0,0,0,165.721
2021-12-21,28.76926902893649,0.0,0.057,0,0,0,0,1,0,0,0,0,167.296
2021-12-22,29.325774076794183,0.0,0.057,0,0,0,0,0,1,0,0,0,169.091
2021-12-23,29.79818676732385,0.0,0.057,0,0,0,1,0,0,0,0,0,170.106
2021-12-24,29.761597473065738,0.0,0.057,1,0,0,0,0,0,0,0,0,172.432
2021-12-25,29.915317617107792,0.0,0.057,0,1,0,0,0,0,0,0,1,171.008
2021-12-26,29.80758460824221,0.0,0.057,0,0,1,0,0,0,0,0,0,167.438
2021-12-27,29.587424990395785,0.0,0.057,0,0,0,0,0,0,0,0,0,174.988
2021-12-28,29.872517733225703,0.0,0.057,0,0,0,0,1,0,0,0,0,178.52
2021-12-29,29.57788418604201,0.387427606,0.057,0,0,0,0,0,1,0,0,0,179.0
2021-12-30,29.19450641435104,0.490351057,0.057,0,0,0,1,0,0,0,0,0,174.629
2021-12-31,28.977715508535272,1.256087388,0.057,1,0,0,0,0,0,0,0,0,175.173
2022-01-01,29.107503240613266,1.159826458,0.06,0,1,0,0,0,0,0,0,0,170.279
2022-01-02,29.19930821552412,0.041673485,0.06,0,0,1,0,0,0,0,0,0,169.337
2022-01-03,28.98081885150207,0.0,0.06,0,0,0,0,0,0,0,1,0,176.248
2022-01-04,28.92393959331902,0.0,0.06,0,0,0,0,1,0,0,0,0,177.042
2022-01-05,29.271744414897253,0.0,0.06,0,0,0,0,0,1,0,0,0,179.004
2022-01-06,29.52114607412804,0.0,0.06,0,0,0,1,0,0,0,0,0,182.527
2022-01-07,29.79213481499053,0.0,0.06,1,0,0,0,0,0,0,0,0,182.842
2022-01-08,29.608158785197386,0.0,0.06,0,1,0,0,0,0,0,0,0,180.854
2022-01-09,29.69780886347936,0.0,0.06,0,0,1,0,0,0,0,0,0,181.62
2022-01-10,29.88702843014096,0.176135656,0.06,0,0,0,0,0,0,0,0,0,185.732
2022-01-11,30.049529165723182,0.0,0.06,0,0,0,0,1,0,0,0,0,188.469
2022-01-12,29.646943471659046,0.033175009,0.06,0,0,0,0,0,1,0,0,0,186.936
2022-01-13,28.563865699629208,6.180107137,0.06,0,0,0,1,0,0,0,0,0,175.402
2022-01-14,28.5377300045646,14.0085258,0.06,1,0,0,0,0,0,0,0,0,166.179
2022-01-15,29.21232620346978,3.394051318,0.06,0,1,0,0,0,0,0,1,0,157.263
2022-01-16,28.89566346724976,1.410937497,0.06,0,0,1,0,0,0,0,0,1,152.366
2022-01-17,28.492130737024425,1.254759951,0.06,0,0,0,0,0,0,0,0,0,163.611
2022-01-18,29.01883822448791,0.581793818,0.06,0,0,0,0,1,0,0,0,0,171.292
2022-01-19,29.53485878708737,0.0,0.06,0,0,0,0,0,1,0,0,0,174.549
2022-01-20,30.040205157404035,0.0,0.06,0,0,0,1,0,0,0,0,0,178.488
2022-01-21,31.031563568029974,0.0,0.06,1,0,0,0,0,0,0,0,0,182.704
2022-01-22,31.610825358488448,0.037101353,0.06,0,1,0,0,0,0,0,0,0,187.529
2022-01-23,31.31932629909037,0.0,0.06,0,0,1,0,0,0,0,0,0,186.397
2022-01-24,30.503225717526547,0.484884233,0.06,0,0,0,0,0,0,0,0,0,188.296
2022-01-25,30.218107809359505,0.429962475,0.06,0,0,0,0,1,0,0,0,0,189.602
2022-01-26,28.650922971840487,0.280304714,0.06,0,0,0,0,0,1,1,0,0,185.1
2022-01-27,29.23435768450773,0.220913258,0.06,0,0,0,1,0,0,0,0,0,184.012
2022-01-28,29.17335994091033,0.422954893,0.06,1,0,0,0,0,0,0,0,0,186.266
2022-01-29,29.03379125951673,0.0,0.06,0,1,0,0,0,0,0,0,0,186.524
2022-01-30,30.38259377224284,0.0,0.06,0,0,1,0,0,0,0,0,0,183.754
2022-01-31,30.772681480680937,0.0,0.06,0,0,0,0,0,0,0,0,0,187.793
2022-02-01,30.962789183931164,0.0,0.061,0,0,0,0,1,0,0,0,0,190.455
2022-02-02,31.35025411706473,0.0,0.061,0,0,0,0,0,1,0,0,0,193.296
2022-02-03,30.85387771164118,0.0,0.061,0,0,0,1,0,0,0,0,0,170.542
2022-02-04,31.24225779417712,0.0,0.061,1,0,0,0,0,0,0,1,0,171.694
2022-02-05,31.7220888570752,0.0,0.061,0,1,0,0,0,0,0,0,0,193.612
2022-02-06,30.561679801634583,0.0,0.061,0,0,1,0,0,0,0,0,0,199.216
2022-02-07,30.847218598855644,0.0,0.061,0,0,0,0,0,0,0,0,0,199.637
2022-02-08,31.014860842482204,0.0,0.061,0,0,0,0,1,0,0,0,0,199.145
2022-02-09,30.48572013422504,0.0,0.061,0,0,0,0,0,1,0,0,0,202.465
2022-02-10,30.988582583111302,0.0,0.061,0,0,0,1,0,0,1,0,0,200.863
2022-02-11,31.247287148831944,0.0,0.061,1,0,0,0,0,0,0,0,0,199.149
2022-02-12,31.1228093102816,0.863408776,0.061,0,1,0,0,0,0,0,0,0,190.424
2022-02-13,30.63304880642489,0.0,0.061,0,0,1,0,0,0,0,0,0,197.074
2022-02-14,30.788325667213087,0.0,0.061,0,0,0,0,0,0,0,0,0,193.833
2022-02-15,30.61855383998165,0.0,0.061,0,0,0,0,1,0,0,0,0,189.507
2022-02-16,30.82466367201732,0.0,0.061,0,0,0,0,0,1,0,0,0,202.56
2022-02-17,31.01233908627737,0.0,0.061,0,0,0,1,0,0,0,0,0,202.573
2022-02-18,31.31662498860868,0.0,0.061,1,0,0,0,0,0,0,0,0,203.497
2022-02-19,31.917204762496617,0.0,0.061,0,1,0,0,0,0,0,0,0,201.228
2022-02-20,32.66945470254768,0.0,0.061,0,0,1,0,0,0,0,0,0,199.677
2022-02-21,33.69618454498127,0.0,0.061,0,0,0,0,0,0,0,0,0,206.81
2022-02-22,33.37260584216855,0.0,0.061,0,0,0,0,1,0,0,0,0,206.991
2022-02-23,32.494693796278085,0.016209887,0.061,0,0,0,0,0,1,0,0,0,212.38
2022-02-24,32.46629912961989,0.0,0.061,0,0,0,1,0,0,0,0,0,212.513
2022-02-25,32.6897018326432,0.0,0.061,1,0,0,0,0,0,0,0,0,210.132
2022-02-26,32.35449400439396,0.0,0.061,0,1,0,0,0,0,0,0,0,210.04
2022-02-27,32.66726341234346,0.0,0.061,0,0,1,0,0,0,0,0,0,205.698
2022-02-28,33.75668789867478,0.0,0.061,0,0,0,0,0,0,0,0,0,208.6
2022-03-01,34.01783032317482,0.0,0.07,0,0,0,0,1,0,0,0,0,207.729
2022-03-02,33.61319174095386,0.0,0.07,0,0,0,0,0,1,0,0,0,207.327
2022-03-03,33.30608933063976,0.0,0.07,0,0,0,1,0,0,0,0,0,211.838
2022-03-04,33.31545444864261,0.0,0.07,1,0,0,0,0,0,0,0,0,209.823
2022-03-05,33.6908244376315,0.0,0.07,0,1,0,0,0,0,0,0,1,213.154
2022-03-06,33.34776534019375,0.0,0.07,0,0,1,0,0,0,0,0,0,210.961
2022-03-07,33.45467407042633,0.0,0.07,0,0,0,0,0,0,0,0,0,214.919
2022-03-08,34.333875975104675,0.0,0.07,0,0,0,0,1,0,0,0,0,219.771
2022-03-09,34.51990293551934,0.0,0.07,0,0,0,0,0,1,0,0,0,222.207
2022-03-10,34.8281682265312,0.0,0.07,0,0,0,1,0,0,0,1,0,224.693
2022-03-11,34.78999738493852,0.0,0.07,1,0,0,0,0,0,0,0,0,221.866
2022-03-12,35.08089967533255,0.0,0.07,0,1,0,0,0,0,0,0,0,215.606
2022-03-13,35.33756839888867,0.0,0.07,0,0,1,0,0,0,0,0,0,217.679
2022-03-14,35.79165716462148,0.0,0.07,0,0,0,0,0,0,0,0,0,222.718
2022-03-15,36.08461489870038,0.0,0.07,0,0,0,0,1,0,0,0,0,224.385
2022-03-16,36.96234249457865,0.0,0.07,0,0,0,0,0,1,0,0,0,225.603
2022-03-17,36.82636439346805,0.0,0.07,0,0,0,1,0,0,0,0,0,228.429
2022-03-18,35.503550494985696,0.0,0.07,1,0,0,0,0,0,0,0,1,224.898
2022-03-19,35.12731815234587,0.0,0.07,0,1,0,0,0,0,0,0,0,225.819
2022-03-20,35.07374438483705,0.201701002,0.07,0,0,1,0,0,0,0,0,0,221.836
2022-03-21,36.10950454779103,0.0,0.07,0,0,0,0,0,0,0,0,0,224.384
2022-03-22,35.99673497478377,1.693390907,0.07,0,0,0,0,1,0,0,0,0,217.083
2022-03-23,35.19099873255423,0.065868181,0.07,0,0,0,0,0,1,0,0,0,220.426
2022-03-24,34.94046596933994,0.027125593,0.07,0,0,0,1,0,0,0,0,0,226.445
2022-03-25,35.24592018893972,0.0,0.07,1,0,0,0,0,0,0,0,0,223.556
2022-03-26,35.58531968109729,0.0,0.07,0,1,0,0,0,0,0,0,0,228.428
2022-03-27,35.75313403080529,0.0,0.07,0,0,1,0,0,0,0,0,0,230.219
2022-03-28,36.01974461115687,0.0,0.07,0,0,0,0,0,0,0,0,0,233.404
2022-03-29,36.30686030376671,0.0,0.07,0,0,0,0,1,0,0,0,0,221.076
2022-03-30,36.552439571095086,0.0,0.07,0,0,0,0,0,1,0,0,0,215.213
2022-03-31,36.19467945055378,0.0,0.07,0,0,0,1,0,0,0,0,0,220.964
2022-04-01,35.807872828502376,0.065868181,0.078,1,0,0,0,0,0,0,0,0,234.147
2022-04-02,35.48053851895801,0.0,0.078,0,1,0,0,0,0,0,0,0,228.577
2022-04-03,35.714660085872154,0.0,0.078,0,0,1,0,0,0,0,0,0,213.952
2022-04-04,35.65294002749853,0.0,0.078,0,0,0,0,0,0,0,0,0,220.201
2022-04-05,35.609271656618695,0.0,0.078,0,0,0,0,1,0,0,0,0,218.173
2022-04-06,35.98790517731037,0.0,0.078,0,0,0,0,0,1,0,0,0,205.606
2022-04-07,36.10009955712698,0.001652198,0.078,0,0,0,1,0,0,0,0,0,212.756
2022-04-08,35.9914350627718,0.0,0.078,1,0,0,0,0,0,0,0,0,238.433
2022-04-09,35.981178462744666,0.0,0.078,0,1,0,0,0,0,0,0,0,211.278
2022-04-10,35.69659325975515,0.170415538,0.078,0,0,1,0,0,0,0,0,0,207.053
2022-04-11,36.034372242020986,0.0,0.078,0,0,0,0,0,0,0,0,0,209.139
2022-04-12,36.33303656832912,0.0,0.078,0,0,0,0,1,0,0,0,0,208.275
2022-04-13,36.44886104748172,0.0,0.078,0,0,0,0,0,1,0,0,0,208.694
2022-04-14,36.60799365468475,0.0,0.078,0,0,0,1,0,0,1,0,0,212.814
2022-04-15,36.65622896734566,0.0,0.078,1,0,0,0,0,0,1,0,0,211.404
2022-04-16,36.79391056054004,0.0,0.078,0,1,0,0,0,0,0,0,0,210.472
2022-04-17,36.39409124626062,0.356373371,0.078,0,0,1,0,0,0,0,0,0,200.442
2022-04-18,37.21698526325716,0.146929173,0.078,0,0,0,0,0,0,0,0,0,203.275
2022-04-19,37.13338031741009,0.894884602,0.078,0,0,0,0,1,0,0,0,0,205.401
2022-04-20,37.27544832629683,0.78076252,0.078,0,0,0,0,0,1,0,0,0,201.673
2022-04-21,36.9034003479927,0.12159782,0.078,0,0,0,1,0,0,0,0,0,208.288
2022-04-22,36.9830300074147,0.0,0.078,1,0,0,0,0,0,0,0,0,209.035
2022-04-23,36.73510570566626,0.24244446,0.078,0,1,0,0,0,0,0,0,0,208.079
2022-04-24,38.096705480298496,0.815711833,0.078,0,0,1,0,0,0,0,0,0,207.624
2022-04-25,37.76323599518447,0.018909312,0.078,0,0,0,0,0,0,0,0,0,211.622
2022-04-26,37.715783395743074,0.568104938,0.078,0,0,0,0,1,0,0,0,0,212.593
2022-04-27,37.83943703340185,0.013542544,0.078,0,0,0,0,0,1,0,0,0,216.986
2022-04-28,37.865339581884335,0.42143045,0.078,0,0,0,1,0,0,0,0,0,216.573
2022-04-29,38.30405019490415,0.051802469,0.078,1,0,0,0,0,0,0,0,0,213.452
2022-04-30,38.92080802701403,0.056571314,0.078,0,1,0,0,0,0,0,0,0,209.128
2022-05-01,38.60819511596361,0.0,0.07,0,0,1,0,0,0,0,0,0,207.221
2022-05-02,38.10007941327251,1.777272085,0.07,0,0,0,0,0,0,0,0,0,208.125
2022-05-03,37.618560835591936,3.746740831,0.07,0,0,0,0,1,0,0,0,0,203.764
2022-05-04,35.917471181981064,1.224479323,0.07,0,0,0,0,0,1,1,0,0,200.808
2022-05-05,37.41128995724041,0.929308664,0.07,0,0,0,1,0,0,0,0,0,200.44
2022-05-06,37.40987774246382,2.674668023,0.07,1,0,0,0,0,0,0,0,0,194.987
2022-05-07,37.69467545774176,3.647658898,0.07,0,1,0,0,0,0,0,0,0,194.213
2022-05-08,37.49036030078551,0.449714879,0.07,0,0,1,0,0,0,0,0,0,189.93
2022-05-09,37.80776727795383,1.719951088,0.07,0,0,0,0,0,0,0,0,0,186.973
2022-05-10,32.62867812900852,1.996263166,0.07,0,0,0,0,1,0,0,1,0,166.683
2022-05-11,30.14840388090572,21.05738698,0.07,0,0,0,0,0,1,0,0,0,151.431
2022-05-12,31.49738527913341,23.61228336,0.07,0,0,0,1,0,0,0,0,0,161.3
2022-05-13,34.558928875232745,3.182387977,0.07,1,0,0,0,0,0,0,0,0,172.866
2022-05-14,36.30965198893281,0.393339127,0.07,0,1,0,0,0,0,0,0,0,180.524
2022-05-15,36.44102488887934,0.344233754,0.07,0,0,1,0,0,0,0,0,0,187.467
2022-05-16,35.966204765635155,2.555164589,0.07,0,0,0,0,0,0,0,0,0,192.656
2022-05-17,35.65858448328354,2.046147627,0.07,0,0,0,0,1,0,0,0,0,195.266
2022-05-18,35.327168399231574,2.355690739,0.07,0,0,0,0,0,1,0,0,0,195.766
2022-05-19,34.37469234012053,2.294403828,0.07,0,0,0,1,0,0,0,0,0,192.17
2022-05-20,34.2188692527975,2.321964706,0.07,1,0,0,0,0,0,0,0,0,190.367
2022-05-21,36.01804229128961,0.0,0.07,0,1,0,0,0,0,0,0,0,193.186
2022-05-22,37.5018997337808,0.0,0.07,0,0,1,0,0,0,0,0,0,190.232
