Date,Energy Required (MU),temp,rain,inflation,day,Holiday
2018-11-01,179.719,27.0,5.2,0.023,Thursday,Work
2018-11-02,175.192,28.0,5.3,0.023,Friday,Work
2018-11-03,176.66,28.0,1.0,0.023,Saturday,Work
2018-11-04,178.121,28.0,0.0,0.023,Sunday,Work
2018-11-05,183.584,29.0,0.5,0.023,Monday,Work
2018-11-06,186.203,28.0,0.0,0.023,Tuesday,Work
2018-11-07,175.6,28.0,0.0,0.023,Wednesday,Diwali
2018-11-08,178.318,28.0,0.0,0.023,Thursday,Work
2018-11-09,185.379,28.0,0.0,0.023,Friday,Work
2018-11-10,184.326,28.0,0.1,0.023,Saturday,Work
2018-11-11,184.027,27.0,0.0,0.023,Sunday,Work
2018-11-12,183.117,26.0,0.0,0.023,Monday,Work
2018-11-13,181.28,26.0,0.0,0.023,Tuesday,Work
2018-11-14,181.159,27.0,0.0,0.023,Wednesday,Work
2018-11-15,178.395,28.0,0.0,0.023,Thursday,Work
2018-11-16,172.7,28.0,6.4,0.023,Friday,Work
2018-11-17,171.05,28.0,3.6,0.023,Saturday,Work
2018-11-18,166.275,29.0,0.1,0.023,Sunday,Work
2018-11-19,173.312,28.0,0.6,0.023,Monday,Work
2018-11-20,175.762,28.0,0.0,0.023,Tuesday,Work
2018-11-21,169.558,25.0,0.0,0.023,Wednesday,Eid e Milad
2018-11-22,159.484,24.0,1.2,0.023,Thursday,Work
2018-11-23,160.073,28.0,0.0,0.023,Friday,Work
2018-11-24,161.508,27.0,0.0,0.023,Saturday,Work
2018-11-25,158.888,26.0,0.0,0.023,Sunday,Work
2018-11-26,160.515,25.0,0.0,0.023,Monday,Work
2018-11-27,161.411,25.0,0.0,0.023,Tuesday,Work
2018-11-28,164.935,26.0,0.0,0.023,Wednesday,Work
2018-11-29,167.18,26.0,0.0,0.023,Thursday,Work
2018-11-30,168.076,27.0,0.1,0.023,Friday,Work
2018-12-01,165.39,26.0,0.0,0.021,Saturday,Work
2018-12-02,161.745,26.0,0.1,0.021,Sunday,Work
2018-12-03,163.796,26.0,0.1,0.021,Monday,Work
2018-12-04,160.655,25.0,0.1,0.021,Tuesday,Work
2018-12-05,159.963,27.0,1.2,0.021,Wednesday,Work
2018-12-06,163.199,27.0,7.3,0.021,Thursday,Work
2018-12-07,163.865,27.0,0.2,0.021,Friday,Work
2018-12-08,164.937,27.0,0.0,0.021,Saturday,Work
2018-12-09,163.307,27.0,0.1,0.021,Sunday,Work
2018-12-10,164.375,26.0,0.0,0.021,Monday,Work
2018-12-11,166.52,27.0,0.0,0.021,Tuesday,Work
2018-12-12,167.145,27.0,0.0,0.021,Wednesday,Work
2018-12-13,168.499,27.0,0.0,0.021,Thursday,Work
2018-12-14,164.161,27.0,0.0,0.021,Friday,Work
2018-12-15,159.171,26.0,0.0,0.021,Saturday,Work
2018-12-16,148.77,20.0,1.7,0.021,Sunday,Work
2018-12-17,125.976,20.0,12.3,0.021,Monday,Work
2018-12-18,139.797,22.0,0.0,0.021,Tuesday,Work
2018-12-19,147.365,22.0,0.3,0.021,Wednesday,Work
2018-12-20,151.092,25.0,0.0,0.021,Thursday,Work
2018-12-21,152.039,26.0,0.1,0.021,Friday,Work
2018-12-22,153.044,26.0,0.0,0.021,Saturday,Work
2018-12-23,151.246,26.0,0.0,0.021,Sunday,Work
2018-12-24,156.066,26.0,0.0,0.021,Monday,Work
2018-12-25,157.175,26.0,0.0,0.021,Tuesday,Christmas Day
2018-12-26,160.428,26.0,0.0,0.021,Wednesday,Work
2018-12-27,162.938,26.0,0.0,0.021,Thursday,Work
2018-12-28,161.778,26.0,2.0,0.021,Friday,Work
2018-12-29,162.543,23.0,0.0,0.021,Saturday,Work
2018-12-30,155.992,24.0,0.0,0.021,Sunday,Work
2018-12-31,158.614,22.0,0.0,0.021,Monday,Work
2019-01-01,152.233,28.69680158754661,0.0,0.02,Tuesday,Work
2019-01-02,155.343,29.14915141889648,0.0,0.02,Wednesday,Work
2019-01-03,157.659,29.741540904504674,0.0,0.02,Thursday,Work
2019-01-04,159.317,29.451433563673145,0.0,0.02,Friday,Work
2019-01-05,159.691,28.863383608266226,0.0,0.02,Saturday,Work
2019-01-06,155.84,29.03248067239793,0.0,0.02,Sunday,Work
2019-01-07,157.784,29.800636517182603,0.0,0.02,Monday,Work
2019-01-08,159.756,30.22569373913487,0.0,0.02,Tuesday,Work
2019-01-09,158.347,30.02402795772815,0.0,0.02,Wednesday,Work
2019-01-10,159.229,29.458258455027394,0.0,0.02,Thursday,Work
2019-01-11,161.829,29.55205039517165,0.0,0.02,Friday,Work
2019-01-12,159.272,29.213660975111747,0.0,0.02,Saturday,Work
2019-01-13,159.59,29.44746842158662,0.0,0.02,Sunday,Work
2019-01-14,155.815,29.727765161401848,0.0,0.02,Monday,Pongal
2019-01-15,148.881,29.82377494044338,0.0,0.02,Tuesday,Kanuma Panduga
2019-01-16,145.451,29.489231934867632,0.0,0.02,Wednesday,Work
2019-01-17,154.302,29.58843094757286,0.0,0.02,Thursday,Work
2019-01-18,159.514,29.98523441097812,0.0,0.02,Friday,Work
2019-01-19,161.293,30.3607629122526,0.0,0.02,Saturday,Work
2019-01-20,159.316,30.40204336345202,0.0,0.02,Sunday,Work
2019-01-21,161.219,30.018987244117707,0.0,0.02,Monday,Work
2019-01-22,163.235,30.13813958162816,0.0,0.02,Tuesday,Work
2019-01-23,164.03,30.15004698111167,0.0,0.02,Wednesday,Work
2019-01-24,165.005,30.90043590178266,0.0,0.02,Thursday,Work
2019-01-25,167.177,30.70564842968913,0.013020863,0.02,Friday,Work
2019-01-26,165.945,30.22032489118483,0.0,0.02,Saturday,Republic Day
2019-01-27,160.626,29.164022549341745,0.043947054,0.02,Sunday,Work
2019-01-28,146.782,26.07951027017465,5.318676922,0.02,Monday,Work
2019-01-29,144.809,28.70570550003944,1.683701669,0.02,Tuesday,Work
2019-01-30,147.951,29.123544209345063,0.0,0.02,Wednesday,Work
2019-01-31,151.36,29.117746950280967,0.007088744,0.02,Thursday,Work
2019-02-01,154.77,29.40800288753155,0.0,0.026,Friday,Work
2019-02-02,156.924,30.148658857944547,0.0,0.026,Saturday,Work
2019-02-03,156.769,30.38591287851529,0.0,0.026,Sunday,Work
2019-02-04,157.661,30.978378297150368,0.0,0.026,Monday,Work
2019-02-05,161.77,31.350727570844576,0.0,0.026,Tuesday,Work
2019-02-06,160.634,31.811297257950688,0.0,0.026,Wednesday,Work
2019-02-07,164.332,31.98770637986542,0.0,0.026,Thursday,Work
2019-02-08,168.349,32.01855997826015,0.0,0.026,Friday,Work
2019-02-09,167.531,31.522315414931747,0.0,0.026,Saturday,Ganesh Chaturthi
2019-02-10,163.197,31.834135606870824,0.03154946,0.026,Sunday,Gandhi Jayanti
2019-02-11,166.168,30.715631815849186,0.002330059,0.026,Monday,Work
2019-02-12,167.773,31.096496478600336,0.000603225,0.026,Tuesday,Work
2019-02-13,169.679,31.0981977838034,0.0,0.026,Wednesday,Work
2019-02-14,170.19,32.068235032705566,0.0,0.026,Thursday,Work
2019-02-15,170.306,32.51776577737866,0.0,0.026,Friday,Work
2019-02-16,172.512,32.381962518567505,0.0,0.026,Saturday,Work
2019-02-17,177.645,33.36208088916496,0.0,0.026,Sunday,Work
2019-02-18,185.066,33.90643476739202,0.0,0.026,Monday,Work
2019-02-19,189.135,33.83204040297968,0.0,0.026,Tuesday,Work
2019-02-20,187.44,33.36420036551083,0.153722167,0.026,Wednesday,Work
2019-02-21,188.122,33.34385929118008,0.0,0.026,Thursday,Work
2019-02-22,186.76,35.19168622496354,0.0,0.026,Friday,Work
2019-02-23,186.314,36.296120042261386,0.0,0.026,Saturday,Work
2019-02-24,185.359,35.80698992830171,0.0,0.026,Sunday,Work
2019-02-25,187.438,35.09831561127809,0.0,0.026,Monday,Work
2019-02-26,187.523,34.07083740332802,0.0,0.026,Tuesday,Work
2019-02-27,191.06,33.7560129588708,0.0,0.026,Wednesday,Work
2019-02-28,190.384,33.49091031418885,1.471399852,0.026,Thursday,Work
2019-03-01,185.544,33.18452608500805,1.550006752,0.029,Friday,Work
2019-03-02,185.557,33.015641253199306,1.069887559,0.029,Saturday,Work
2019-03-03,184.053,33.29104634877048,1.160247365,0.029,Sunday,Work
2019-03-04,185.963,34.1537695392962,0.76625338,0.029,Monday,Work
2019-03-05,187.764,35.424154425583616,0.0,0.029,Tuesday,Work
2019-03-06,191.198,35.78199151857539,0.0,0.029,Wednesday,Work
2019-03-07,196.395,35.44161314744341,0.017642628,0.029,Thursday,Work
2019-03-08,195.393,34.73960738381704,0.470296763,0.029,Friday,Work
2019-03-09,194.728,34.807465581744346,0.534097366,0.029,Saturday,Work
2019-03-10,192.685,34.99568739642565,1.372875075,0.029,Sunday,Work
2019-03-11,193.608,35.14659815580109,0.0,0.029,Monday,Work
2019-03-12,194.598,35.662287941970895,0.0,0.029,Tuesday,Work
2019-03-13,194.673,35.79683338197263,0.012233948,0.029,Wednesday,Work
2019-03-14,192.334,36.52624092975015,0.0,0.029,Thursday,Work
2019-03-15,193.76,36.3959417336037,0.0,0.029,Friday,Work
2019-03-16,192.213,34.76641304163265,0.0,0.029,Saturday,Work
2019-03-17,188.127,34.794586539029346,0.0,0.029,Sunday,Work
2019-03-18,188.381,34.50167053415895,0.0,0.029,Monday,Work
2019-03-19,192.274,34.90807317171263,0.0,0.029,Tuesday,Work
2019-03-20,194.082,35.199220951756246,0.0,0.029,Wednesday,Holi
2019-03-21,189.578,35.07230968242251,0.0,0.029,Thursday,Work
2019-03-22,193.001,35.306916882824524,0.0,0.029,Friday,Work
2019-03-23,195.789,36.18404493283907,0.0,0.029,Saturday,Work
2019-03-24,192.445,36.28485977846061,0.002348135,0.029,Sunday,Work
2019-03-25,194.639,36.25777140980559,0.051242857,0.029,Monday,Work
2019-03-26,193.883,36.10240194097527,0.0,0.029,Tuesday,Work
2019-03-27,194.892,36.254530223568544,0.0,0.029,Wednesday,Work
2019-03-28,195.927,36.83936599562823,0.0,0.029,Thursday,Work
2019-03-29,196.71,36.65428857124213,0.0,0.029,Friday,Work
2019-03-30,197.702,37.08546673195072,0.0,0.029,Saturday,Work
2019-03-31,194.284,37.62367195449762,0.0,0.029,Sunday,Work
2019-04-01,191.807,37.308186212328685,0.025442209,0.03,Monday,Work
2019-04-02,192.385,36.92055880092639,0.001080432,0.03,Tuesday,Work
2019-04-03,192.793,36.57545444887457,0.0,0.03,Wednesday,Maha Shivaratri
2019-04-04,192.489,36.32476997634196,0.0,0.03,Thursday,Work
2019-04-05,193.745,37.09930425531378,0.014679922,0.03,Friday,Work
2019-04-06,183.925,37.45460050751566,0.0,0.03,Saturday,Work
2019-04-07,178.697,37.20957845445858,3.788851521,0.03,Sunday,Work
2019-04-08,187.222,37.02097074121183,0.0,0.03,Monday,Work
2019-04-09,189.745,36.851672068778,0.593431234,0.03,Tuesday,Work
2019-04-10,191.181,37.45748008392368,0.0,0.03,Wednesday,Work
2019-04-11,170.755,37.44881052487243,0.92393017,0.03,Thursday,Work
2019-04-12,188.739,37.69231255182272,0.275145599,0.03,Friday,Work
2019-04-13,187.49,38.375248415884414,0.225905588,0.03,Saturday,Work
2019-04-14,189.833,38.29751358326682,0.003184573,0.03,Sunday,Ram Navami
2019-04-14,189.833,38.29751358326682,0.003184573,0.03,Sunday,Dr Ambedkar Jayanti
2019-04-15,188.557,38.2253334168536,0.003148296,0.03,Monday,Work
2019-04-16,190.802,38.25638788079357,0.0,0.03,Tuesday,Work
2019-04-17,190.982,37.6484674633637,0.0,0.03,Wednesday,Work
2019-04-18,192.063,37.34950632182865,0.0,0.03,Thursday,Work
2019-04-19,189.975,37.21628073722613,0.872114204,0.03,Friday,Good Friday
2019-04-20,184.568,37.20613642027514,0.414496053,0.03,Saturday,Work
2019-04-21,175.289,37.6057618776276,1.639065711,0.03,Sunday,Work
2019-04-22,175.477,37.53444832024364,2.616656693,0.03,Monday,Work
2019-04-23,174.617,37.4238911147324,2.096825588,0.03,Tuesday,Work
2019-04-24,183.786,37.5460606769464,0.556395148,0.03,Wednesday,Work
2019-04-25,184.567,37.92639098784945,0.0,0.03,Thursday,Work
2019-04-26,187.176,38.44561106587324,0.0,0.03,Friday,Work
2019-04-27,189.016,38.42883547760371,0.175147529,0.03,Saturday,Work
2019-04-28,187.611,37.90724155301864,0.159717294,0.03,Sunday,Work
2019-04-29,189.72,38.15540490193172,0.0,0.03,Monday,Work
2019-04-30,189.57,38.290231353178754,0.261224294,0.03,Tuesday,Work
2019-05-01,171.423,36.67235400044859,1.480898429,0.03,Wednesday,Work
2019-05-02,167.992,36.569704995152,0.889099823,0.03,Thursday,Work
2019-05-03,177.042,38.24316484373762,2.88111016,0.03,Friday,Work
2019-05-04,184.484,40.058849555579904,0.070969943,0.03,Saturday,Babu Jagjivan Ram Jayanti
2019-05-05,186.812,40.55220398319267,0.560137781,0.03,Sunday,Work
2019-05-06,193.651,40.89427274861282,0.675562378,0.03,Monday,Idul Fitr
2019-05-07,192.368,39.42979245186949,0.108034143,0.03,Tuesday,Work
2019-05-08,192.608,39.55544933835299,1.380168306,0.03,Wednesday,Work
2019-05-09,196.692,40.03094616384469,0.359043478,0.03,Thursday,Work
2019-05-10,199.929,39.486984410352825,0.215189703,0.03,Friday,Work
2019-05-11,194.092,38.74899096340474,0.0,0.03,Saturday,Work
2019-05-12,191.855,38.33319697069358,0.29759014,0.03,Sunday,Work
2019-05-13,188.615,38.09688863927949,0.408971755,0.03,Monday,Work
2019-05-14,191.469,38.87019376453567,0.136097965,0.03,Tuesday,Work
2019-05-15,191.56,38.5680689296368,0.128794982,0.03,Wednesday,Work
2019-05-16,193.124,38.43387051058763,1.168184032,0.03,Thursday,Work
2019-05-17,192.066,38.787159480420335,0.019010154,0.03,Friday,Work
2019-05-18,194.671,39.67990226715148,1.417154099,0.03,Saturday,Work
2019-05-19,193.28,39.29798535820203,0.028549431,0.03,Sunday,Work
2019-05-20,188.988,38.879558960164935,0.545515501,0.03,Monday,Work
2019-05-21,196.754,39.08694843302938,0.0,0.03,Tuesday,Work
2019-05-22,198.156,38.56214944797193,0.472809785,0.03,Wednesday,Work
2019-05-23,197.992,38.53001492726192,0.0,0.03,Thursday,Work
2019-05-24,195.688,38.77532375066637,0.248577299,0.03,Friday,Work
2019-05-25,197.035,39.49464982633747,0.001821736,0.03,Saturday,Work
2019-05-26,195.761,40.43091300389151,0.0,0.03,Sunday,Work
2019-05-27,193.437,39.29570105232264,1.149451483,0.03,Monday,Work
2019-05-28,197.121,39.40882034308721,2.713776174,0.03,Tuesday,Work
2019-05-29,192.191,38.5501341472056,1.555020775,0.03,Wednesday,Work
2019-05-30,178.58,37.32343931529399,4.210460715,0.03,Thursday,Work
2019-05-31,192.039,38.402793488773774,0.0,0.03,Friday,Work
2019-06-01,190.971,38.89272225613835,0.446466221,0.032,Saturday,Work
2019-06-02,189.49,39.06483017592768,0.616407651,0.032,Sunday,Work
2019-06-03,172.045,37.27700890820356,2.970362879,0.032,Monday,Work
2019-06-04,178.962,36.98138923720364,6.869665997,0.032,Tuesday,Ugadi
2019-06-05,188.676,38.61875027727267,0.031080357,0.032,Wednesday,Work
2019-06-06,181.808,37.51017424893988,0.221577523,0.032,Thursday,Work
2019-06-07,183.849,37.619959853829954,4.575391457,0.032,Friday,Work
2019-06-08,184.524,38.43783846908831,0.304944276,0.032,Saturday,Work
2019-06-09,186.498,39.18373123734121,0.145613512,0.032,Sunday,Work
2019-06-10,177.946,37.397843149692434,3.75896017,0.032,Monday,Maha Ashtami
2019-06-11,186.989,39.228334049093945,0.316011567,0.032,Tuesday,Work
2019-06-12,191.492,39.88097662573252,0.025990402,0.032,Wednesday,Work
2019-06-13,193.991,38.45691792718991,0.542130485,0.032,Thursday,Work
2019-06-14,194.219,39.40373987998109,0.091149636,0.032,Friday,Work
2019-06-15,198.287,40.41501238756776,0.287486535,0.032,Saturday,Work
2019-06-16,193.822,39.45088028976228,0.005193392,0.032,Sunday,Work
2019-06-17,188.742,37.71976700848515,3.778909274,0.032,Monday,Work
2019-06-18,191.161,39.46489941134825,1.186754465,0.032,Tuesday,Work
2019-06-19,198.185,39.7011710534401,0.081866728,0.032,Wednesday,Work
2019-06-20,190.213,37.36606714392849,1.677208034,0.032,Thursday,Work
2019-06-21,182.614,34.183141164638414,9.80005242,0.032,Friday,Work
2019-06-22,178.171,34.71445421303224,2.58416924,0.032,Saturday,Work
2019-06-23,166.255,34.509602018696505,6.945697807,0.032,Sunday,Work
2019-06-24,172.49,35.264855209331145,3.780937544,0.032,Monday,Work
2019-06-25,173.785,35.23417708789668,8.574479791,0.032,Tuesday,Work
2019-06-26,173.995,33.62524753894886,2.542462707,0.032,Wednesday,Work
2019-06-27,173.375,37.18064686984277,2.709164939,0.032,Thursday,Work
2019-06-28,178.68,37.210896562509895,1.434027641,0.032,Friday,Work
2019-06-29,179.545,35.61512601439896,0.315675135,0.032,Saturday,Work
2019-06-30,172.131,34.63512143925059,0.729237227,0.032,Sunday,Work
2019-07-01,167.529,33.397258566818735,3.701074206,0.031,Monday,Work
2019-07-02,167.338,33.66110884110818,4.379887685,0.031,Tuesday,Work
2019-07-03,169.427,34.79617452045588,2.217094518,0.031,Wednesday,Work
2019-07-04,175.453,36.34015155789387,0.297455206,0.031,Thursday,Work
2019-07-05,172.882,33.295319246820966,1.920295956,0.031,Friday,Work
2019-07-06,172.941,33.85889142524617,3.665238365,0.031,Saturday,Work
2019-07-07,171.949,36.14963497708926,1.060917321,0.031,Sunday,Work
2019-07-08,179.429,36.19888582544714,3.224643265,0.031,Monday,Work
2019-07-09,181.45,35.60883520999274,2.068907468,0.031,Tuesday,Work
2019-07-10,181.64,36.495762886607736,0.565296226,0.031,Wednesday,Work
2019-07-11,179.516,36.01901020920508,2.564361145,0.031,Thursday,Work
2019-07-12,184.988,36.58458397687122,3.957648386,0.031,Friday,Work
2019-07-13,180.342,36.77761966060399,2.297165948,0.031,Saturday,Work
2019-07-14,168.342,35.1362324930578,13.44797841,0.031,Sunday,Work
2019-07-15,171.026,35.64584796621995,5.416048221,0.031,Monday,Work
2019-07-16,175.925,36.34116278423001,5.938674522,0.031,Tuesday,Work
2019-07-17,179.927,36.148659585408126,2.89094492,0.031,Wednesday,Work
2019-07-18,175.951,35.193982699203005,1.625395698,0.031,Thursday,Work
2019-07-19,168.663,31.85789404492872,8.465117197,0.031,Friday,Work
2019-07-20,162.08,32.72401514521698,13.60630869,0.031,Saturday,Work
2019-07-21,163.053,33.92775413366913,5.343662679,0.031,Sunday,Work
2019-07-22,163.728,33.35678150660213,3.566821774,0.031,Monday,Work
2019-07-23,162.79,31.8905741483412,4.744686163,0.031,Tuesday,Work
2019-07-24,170.719,34.599778977424904,4.159095603,0.031,Wednesday,Work
2019-07-25,170.137,32.95644618041684,2.570925794,0.031,Thursday,Work
2019-07-26,153.804,29.45337864620605,10.48394952,0.031,Friday,Work
2019-07-27,151.814,31.07041522027973,11.89438441,0.031,Saturday,Work
2019-07-28,148.26,29.07950931341006,6.133740304,0.031,Sunday,Work
2019-07-29,151.5,30.28965321373397,9.202546642,0.031,Monday,Work
2019-07-30,156.643,32.00137958404459,2.274391021,0.031,Tuesday,Work
2019-07-31,164.58,34.32548447215745,1.956041907,0.031,Wednesday,Work
2019-08-01,159.63,31.574528332567866,4.787243751,0.033,Thursday,Work
2019-08-02,148.578,28.65821412522574,17.00568139,0.033,Friday,Work
2019-08-03,148.312,30.75340533376135,6.998227053,0.033,Saturday,Work
2019-08-04,151.038,32.45063310912943,4.607119731,0.033,Sunday,Work
2019-08-05,152.34,32.19322325721365,0.442964943,0.033,Monday,Work
2019-08-06,148.796,29.623318461490047,7.411902729,0.033,Tuesday,Work
2019-08-07,147.119,29.99392813189897,12.90349122,0.033,Wednesday,Work
2019-08-08,149.52,32.08762345265837,6.392853729,0.033,Thursday,Work
2019-08-09,162.221,34.21206025935517,7.379348519,0.033,Friday,Work
2019-08-10,168.264,34.37407010825341,0.522992322,0.033,Saturday,Vijaya Dashami
2019-08-11,177.21,34.73833927915237,0.178795335,0.033,Sunday,Work
2019-08-12,181.3,33.9389359371941,0.89222556,0.033,Monday,Work
2019-08-13,180.03,33.28879951790732,1.422083835,0.033,Tuesday,Work
2019-08-14,179.805,34.29242322443043,2.664873526,0.033,Wednesday,Work
2019-08-15,174.248,34.20710215260284,9.20004269,0.033,Thursday,Independence Day
2019-08-16,180.554,34.630189468201,2.549384683,0.033,Friday,Work
2019-08-17,171.311,32.506115896350735,7.942941824,0.033,Saturday,Work
2019-08-18,161.926,31.6018404730966,6.948332979,0.033,Sunday,Work
2019-08-19,161.492,33.835039587616805,12.26160534,0.033,Monday,Work
2019-08-20,159.864,32.50435477031272,8.840313539,0.033,Tuesday,Work
2019-08-21,158.926,33.0695924760056,6.505231667,0.033,Wednesday,Work
2019-08-22,158.216,32.962118528389766,11.12221017,0.033,Thursday,Work
2019-08-23,160.95,32.10505445883883,7.42961348,0.033,Friday,Work
2019-08-24,164.295,32.57486433260538,3.064597173,0.033,Saturday,Janmashtami
2019-08-25,162.624,32.8575933788462,6.381410104,0.033,Sunday,Work
2019-08-26,171.647,33.34655317304995,1.708925134,0.033,Monday,Work
2019-08-27,180.625,34.35896109687338,0.108821562,0.033,Tuesday,Work
2019-08-28,185.263,34.245856837577925,0.001063052,0.033,Wednesday,Work
2019-08-29,191.776,34.66037012750622,1.95671329,0.033,Thursday,Work
2019-08-30,189.525,34.36389353105733,0.613874934,0.033,Friday,Work
2019-08-31,180.459,31.508091526988515,7.244732134,0.033,Saturday,Work
2019-09-01,165.513,29.80740926511365,11.2727716,0.04,Sunday,Work
2019-09-02,154.763,30.8221511259311,13.88909614,0.04,Monday,Work
2019-09-03,154.045,29.883400246171675,6.105402344,0.04,Tuesday,Work
2019-09-04,155.777,30.73746454216143,4.878452364,0.04,Wednesday,Work
2019-09-05,161.684,31.75547643235932,6.269229713,0.04,Thursday,Work
2019-09-06,164.864,32.22507069855109,4.047982463,0.04,Friday,Work
2019-09-07,165.409,32.18555623777992,4.312788667,0.04,Saturday,Work
2019-09-08,165.052,33.13375492068429,2.433535426,0.04,Sunday,Work
2019-09-09,174.167,34.03890453344169,0.514384915,0.04,Monday,Work
2019-09-10,182.294,33.68191850875575,1.418698184,0.04,Tuesday,Work
2019-09-11,181.585,32.731146265363165,3.067686079,0.04,Wednesday,Work
2019-09-12,178.418,32.27561904689435,10.64166064,0.04,Thursday,Work
2019-09-13,180.084,33.68355562611959,5.565302605,0.04,Friday,Work
2019-09-14,176.186,33.69606972167644,6.251919287,0.04,Saturday,Work
2019-09-15,171.86,33.319298059688336,8.447226328,0.04,Sunday,Work
2019-09-16,168.381,33.28776908624915,5.200822672,0.04,Monday,Work
2019-09-17,159.27,31.0441046055676,12.09976191,0.04,Tuesday,Work
2019-09-18,156.302,30.81109485284261,21.96736167,0.04,Wednesday,Work
2019-09-19,152.036,30.93528655265456,20.82493417,0.04,Thursday,Work
2019-09-20,150.025,31.99194609626524,19.76239633,0.04,Friday,Work
2019-09-21,155.158,32.930274335267896,1.166892953,0.04,Saturday,Work
2019-09-22,156.083,32.5840210684349,6.461310816,0.04,Sunday,Work
2019-09-23,160.275,32.93223662549249,5.0981524,0.04,Monday,Work
2019-09-24,153.592,30.631362888172976,10.70627452,0.04,Tuesday,Work
2019-09-25,150.825,30.444843427975645,17.95729821,0.04,Wednesday,Work
2019-09-26,145.448,30.125762523765463,19.85753483,0.04,Thursday,Work
2019-09-27,147.109,31.873317058814752,10.03028328,0.04,Friday,Work
2019-09-28,151.228,32.547434733019365,2.374985462,0.04,Saturday,Work
2019-09-29,158.021,32.37636781770609,0.83791164,0.04,Sunday,Work
2019-09-30,160.358,32.39395262506608,1.540372403,0.04,Monday,Work
2019-10-01,167.314,33.65289073221173,0.852684986,0.046,Tuesday,Work
2019-10-02,164.969,33.69689029412719,1.961197167,0.046,Wednesday,Work
2019-10-03,165.319,33.27373483535069,2.574159872,0.046,Thursday,Work
2019-10-04,163.11,33.32446594656938,9.461155283,0.046,Friday,Work
2019-10-05,161.235,33.17772972329412,2.421434922,0.046,Saturday,Work
2019-10-06,159.766,33.26561355985888,3.280409434,0.046,Sunday,Work
2019-10-07,158.87,33.21259680095625,6.188251525,0.046,Monday,Work
2019-10-08,153.838,32.061669291107464,2.918056303,0.046,Tuesday,Work
2019-10-09,156.597,32.546756361641314,2.363358778,0.046,Wednesday,Muharram
2019-10-10,157.378,32.23594696792013,10.93833462,0.046,Thursday,Work
2019-10-11,159.372,32.95970761423147,5.851245669,0.046,Friday,Eid e Milad
2019-10-12,158.965,33.25346691102501,3.993342063,0.046,Saturday,Work
2019-10-13,160.276,33.27556163846923,4.060095276,0.046,Sunday,Work
2019-10-14,163.198,32.961460711996786,5.144688756,0.046,Monday,Work
2019-10-15,162.211,32.57451055674596,1.953171287,0.046,Tuesday,Work
2019-10-16,154.545,29.24401214587999,8.464654072,0.046,Wednesday,Work
2019-10-17,150.684,29.67184270037088,6.782005234,0.046,Thursday,Work
2019-10-18,153.472,31.35622307519446,7.800429661,0.046,Friday,Work
2019-10-19,152.434,29.73550132331623,16.16507541,0.046,Saturday,Work
2019-10-20,150.204,30.730397364652973,10.64075364,0.046,Sunday,Work
2019-10-21,150.382,29.45174991218744,6.863941798,0.046,Monday,Work
2019-10-22,143.943,26.615091419340228,17.65359417,0.046,Tuesday,Work
2019-10-23,139.838,28.71183709433915,29.70848647,0.046,Wednesday,Work
2019-10-24,142.967,30.84942244518093,36.62337242,0.046,Thursday,Work
2019-10-25,148.477,30.940933091012216,7.504811476,0.046,Friday,Work
2019-10-26,150.207,31.598785324960936,8.583484098,0.046,Saturday,Diwali
2019-10-27,144.799,32.14983129816958,4.528987539,0.046,Sunday,Work
2019-10-28,148.835,32.245848716730414,1.788782589,0.046,Monday,Work
2019-10-29,153.406,30.688033544103643,1.708394576,0.046,Tuesday,Work
2019-10-30,145.775,29.33550272925513,12.20831031,0.046,Wednesday,Work
2019-10-31,146.991,30.053303821448942,10.7953481,0.046,Thursday,Work
2019-11-01,151.678,32.46628188099608,0.74184219,0.055,Friday,Work
2019-11-02,155.719,32.386666420890336,1.610728021,0.055,Saturday,Work
2019-11-03,156.255,32.456320258477746,0.137779322,0.055,Sunday,Work
2019-11-04,160.416,32.90749557096318,0.015263485,0.055,Monday,Work
2019-11-05,165.201,32.923482574839355,0.0,0.055,Tuesday,Work
2019-11-06,170.094,32.68298371357473,0.0,0.055,Wednesday,Work
2019-11-07,169.714,32.28912339052697,0.02735396,0.055,Thursday,Work
2019-11-08,167.532,31.594244715109912,0.210629104,0.055,Friday,Work
2019-11-09,163.879,32.49125146710413,0.006968636,0.055,Saturday,Work
2019-11-10,163.989,32.827467441117584,0.0,0.055,Sunday,Work
2019-11-11,170.974,32.367021759920235,0.0,0.055,Monday,Work
2019-11-12,172.676,31.95169903330141,0.0,0.055,Tuesday,Work
2019-11-13,172.585,31.11950272531178,0.090662356,0.055,Wednesday,Work
2019-11-14,168.729,30.299152863700016,0.105010652,0.055,Thursday,Work
2019-11-15,162.22,29.900871794315087,7.536099913,0.055,Friday,Work
2019-11-16,165.725,31.635708090472647,0.99328935,0.055,Saturday,Work
2019-11-17,166.367,31.935763432915422,0.006968636,0.055,Sunday,Work
2019-11-18,172.378,31.965040295966748,0.161833782,0.055,Monday,Work
2019-11-19,170.025,30.88954635814576,1.546187445,0.055,Tuesday,Work
2019-11-20,164.189,30.780747202846708,2.816996048,0.055,Wednesday,Work
2019-11-21,165.373,30.54541786661164,1.488373862,0.055,Thursday,Work
2019-11-22,166.636,30.570109992958454,0.0,0.055,Friday,Work
2019-11-23,166.697,30.45895184980028,0.0,0.055,Saturday,Work
