,Date,Energy Required (MU),temp,rain
1313,2018-09-17,160.167,30.0,5.9
1314,2018-09-18,158.01,30.0,3.1
1315,2018-09-19,160.452,31.0,1.0
1316,2018-09-20,161.314,29.0,2.0
1317,2018-09-21,152.844,30.0,3.3
1318,2018-09-22,155.897,30.0,0.5
1319,2018-09-23,167.326,31.0,0.1
1320,2018-09-24,173.341,30.0,1.7
1321,2018-09-25,175.828,31.0,1.1
1322,2018-09-26,170.085,30.0,5.3
1323,2018-09-27,168.685,30.0,1.9
1324,2018-09-28,174.519,30.0,1.9
1325,2018-09-29,179.261,31.0,0.0
1326,2018-09-30,181.876,31.0,0.4
1327,2018-10-01,184.444,31.0,0.6
1328,2018-10-02,183.849,30.0,0.3
1329,2018-10-03,187.223,31.0,0.2
1330,2018-10-04,183.091,30.0,0.0
1331,2018-10-05,176.176,29.0,2.9
1332,2018-10-06,177.845,30.0,0.0
1333,2018-10-07,181.201,30.0,0.0
1334,2018-10-08,186.708,30.0,0.0
1335,2018-10-09,187.208,30.0,0.0
1336,2018-10-10,181.195,29.0,0.0
1337,2018-10-11,181.612,30.0,0.0
1338,2018-10-12,187.014,31.0,0.4
1339,2018-10-13,186.117,30.0,1.6
1340,2018-10-14,187.448,30.0,2.7
1341,2018-10-15,186.937,30.0,4.7
1342,2018-10-16,181.862,29.0,13.6
1343,2018-10-17,176.245,28.0,10.5
1344,2018-10-18,163.378,28.0,1.4
1345,2018-10-19,163.548,28.0,0.0
1346,2018-10-20,169.033,28.0,0.0
1347,2018-10-21,173.111,29.0,0.0
1348,2018-10-22,181.241,29.0,0.0
1349,2018-10-23,182.744,29.0,0.0
1350,2018-10-24,187.366,29.0,0.0
1351,2018-10-25,189.719,29.0,0.3
1352,2018-10-26,187.374,28.0,0.0
1353,2018-10-27,184.272,28.0,0.0
1354,2018-10-28,179.72,27.0,0.0
1355,2018-10-29,182.923,27.0,0.0
1356,2018-10-30,183.529,28.0,0.1
1357,2018-10-31,189.186,28.0,1.0
1358,2018-11-01,179.719,27.0,5.2
1359,2018-11-02,175.192,28.0,5.3
1360,2018-11-03,176.66,28.0,1.0
1361,2018-11-04,178.121,28.0,0.0
1362,2018-11-05,183.584,29.0,0.5
1363,2018-11-06,186.203,28.0,0.0
1364,2018-11-07,175.6,28.0,0.0
1365,2018-11-08,178.318,28.0,0.0
1366,2018-11-09,185.379,28.0,0.0
1367,2018-11-10,184.326,28.0,0.1
1368,2018-11-11,184.027,27.0,0.0
1369,2018-11-12,183.117,26.0,0.0
1370,2018-11-13,181.28,26.0,0.0
1371,2018-11-14,181.159,27.0,0.0
1372,2018-11-15,178.395,28.0,0.0
1373,2018-11-16,172.7,28.0,6.4
1374,2018-11-17,171.05,28.0,3.6
1375,2018-11-18,166.275,29.0,0.1
1376,2018-11-19,173.312,28.0,0.6
1377,2018-11-20,175.762,28.0,0.0
1378,2018-11-21,169.558,25.0,0.0
1379,2018-11-22,159.484,24.0,1.2
1380,2018-11-23,160.073,28.0,0.0
1381,2018-11-24,161.508,27.0,0.0
1382,2018-11-25,158.888,26.0,0.0
1383,2018-11-26,160.515,25.0,0.0
1384,2018-11-27,161.411,25.0,0.0
1385,2018-11-28,164.935,26.0,0.0
1386,2018-11-29,167.18,26.0,0.0
1387,2018-11-30,168.076,27.0,0.1
1388,2018-12-01,165.39,26.0,0.0
1389,2018-12-02,161.745,26.0,0.1
1390,2018-12-03,163.796,26.0,0.1
1391,2018-12-04,160.655,25.0,0.1
1392,2018-12-05,159.963,27.0,1.2
1393,2018-12-06,163.199,27.0,7.3
1394,2018-12-07,163.865,27.0,0.2
1395,2018-12-08,164.937,27.0,0.0
1396,2018-12-09,163.307,27.0,0.1
1397,2018-12-10,164.375,26.0,0.0
1398,2018-12-11,166.52,27.0,0.0
1399,2018-12-12,167.145,27.0,0.0
1400,2018-12-13,168.499,27.0,0.0
1401,2018-12-14,164.161,27.0,0.0
1402,2018-12-15,159.171,26.0,0.0
1403,2018-12-16,148.77,20.0,1.7
1404,2018-12-17,125.976,20.0,12.3
1405,2018-12-18,139.797,22.0,0.0
1406,2018-12-19,147.365,22.0,0.3
1407,2018-12-20,151.092,25.0,0.0
1408,2018-12-21,152.039,26.0,0.1
1409,2018-12-22,153.044,26.0,0.0
1410,2018-12-23,151.246,26.0,0.0
1411,2018-12-24,156.066,26.0,0.0
1412,2018-12-25,157.175,26.0,0.0
1413,2018-12-26,160.428,26.0,0.0
1414,2018-12-27,162.938,26.0,0.0
1415,2018-12-28,161.778,26.0,2.0
1416,2018-12-29,162.543,23.0,0.0
1417,2018-12-30,155.992,24.0,0.0
1418,2018-12-31,158.614,22.0,0.0
1419,2019-01-01,152.233,28.69680158754661,0.0
1420,2019-01-02,155.343,29.14915141889648,0.0
1421,2019-01-03,157.659,29.741540904504674,0.0
1422,2019-01-04,159.317,29.451433563673145,0.0
1423,2019-01-05,159.691,28.863383608266226,0.0
1424,2019-01-06,155.84,29.03248067239793,0.0
1425,2019-01-07,157.784,29.800636517182603,0.0
1426,2019-01-08,159.756,30.22569373913487,0.0
1427,2019-01-09,158.347,30.02402795772815,0.0
1428,2019-01-10,159.229,29.458258455027394,0.0
1429,2019-01-11,161.829,29.55205039517165,0.0
1430,2019-01-12,159.272,29.213660975111747,0.0
1431,2019-01-13,159.59,29.44746842158662,0.0
1432,2019-01-14,155.815,29.727765161401848,0.0
1433,2019-01-15,148.881,29.82377494044338,0.0
1434,2019-01-16,145.451,29.489231934867632,0.0
1435,2019-01-17,154.302,29.58843094757286,0.0
1436,2019-01-18,159.514,29.98523441097812,0.0
1437,2019-01-19,161.293,30.3607629122526,0.0
1438,2019-01-20,159.316,30.40204336345202,0.0
1439,2019-01-21,161.219,30.018987244117707,0.0
1440,2019-01-22,163.235,30.13813958162816,0.0
1441,2019-01-23,164.03,30.15004698111167,0.0
1442,2019-01-24,165.005,30.90043590178266,0.0
1443,2019-01-25,167.177,30.70564842968913,0.013020863
1444,2019-01-26,165.945,30.22032489118483,0.0
1445,2019-01-27,160.626,29.164022549341745,0.043947054
1446,2019-01-28,146.782,26.07951027017465,5.318676922
1447,2019-01-29,144.809,28.70570550003944,1.683701669
1448,2019-01-30,147.951,29.123544209345063,0.0
1449,2019-01-31,151.36,29.117746950280967,0.007088744
1450,2019-02-01,154.77,29.40800288753155,0.0
1451,2019-02-02,156.924,30.148658857944547,0.0
1452,2019-02-03,156.769,30.38591287851529,0.0
1453,2019-02-04,157.661,30.978378297150368,0.0
1454,2019-02-05,161.77,31.350727570844576,0.0
1455,2019-02-06,160.634,31.811297257950688,0.0
1456,2019-02-07,164.332,31.98770637986542,0.0
1457,2019-02-08,168.349,32.01855997826015,0.0
1458,2019-02-09,167.531,31.522315414931747,0.0
1459,2019-02-10,163.197,31.834135606870824,0.03154946
1460,2019-02-11,166.168,30.715631815849186,0.002330059
1461,2019-02-12,167.773,31.096496478600336,0.000603225
1462,2019-02-13,169.679,31.0981977838034,0.0
1463,2019-02-14,170.19,32.068235032705566,0.0
1464,2019-02-15,170.306,32.51776577737866,0.0
1465,2019-02-16,172.512,32.381962518567505,0.0
1466,2019-02-17,177.645,33.36208088916496,0.0
1467,2019-02-18,185.066,33.90643476739202,0.0
1468,2019-02-19,189.135,33.83204040297968,0.0
1469,2019-02-20,187.44,33.36420036551083,0.153722167
1470,2019-02-21,188.122,33.34385929118008,0.0
1471,2019-02-22,186.76,35.19168622496354,0.0
1472,2019-02-23,186.314,36.296120042261386,0.0
1473,2019-02-24,185.359,35.80698992830171,0.0
1474,2019-02-25,187.438,35.09831561127809,0.0
1475,2019-02-26,187.523,34.07083740332802,0.0
1476,2019-02-27,191.06,33.7560129588708,0.0
1477,2019-02-28,190.384,33.49091031418885,1.471399852
1478,2019-03-01,185.544,33.18452608500805,1.550006752
1479,2019-03-02,185.557,33.015641253199306,1.069887559
1480,2019-03-03,184.053,33.29104634877048,1.160247365
1481,2019-03-04,185.963,34.1537695392962,0.76625338
1482,2019-03-05,187.764,35.424154425583616,0.0
1483,2019-03-06,191.198,35.78199151857539,0.0
1484,2019-03-07,196.395,35.44161314744341,0.017642628
1485,2019-03-08,195.393,34.73960738381704,0.470296763
1486,2019-03-09,194.728,34.807465581744346,0.534097366
1487,2019-03-10,192.685,34.99568739642565,1.372875075
1488,2019-03-11,193.608,35.14659815580109,0.0
1489,2019-03-12,194.598,35.662287941970895,0.0
1490,2019-03-13,194.673,35.79683338197263,0.012233948
1491,2019-03-14,192.334,36.52624092975015,0.0
1492,2019-03-15,193.76,36.3959417336037,0.0
1493,2019-03-16,192.213,34.76641304163265,0.0
1494,2019-03-17,188.127,34.794586539029346,0.0
1495,2019-03-18,188.381,34.50167053415895,0.0
1496,2019-03-19,192.274,34.90807317171263,0.0
1497,2019-03-20,194.082,35.199220951756246,0.0
1498,2019-03-21,189.578,35.07230968242251,0.0
1499,2019-03-22,193.001,35.306916882824524,0.0
1500,2019-03-23,195.789,36.18404493283907,0.0
1501,2019-03-24,192.445,36.28485977846061,0.002348135
1502,2019-03-25,194.639,36.25777140980559,0.051242857
1503,2019-03-26,193.883,36.10240194097527,0.0
1504,2019-03-27,194.892,36.254530223568544,0.0
1505,2019-03-28,195.927,36.83936599562823,0.0
1506,2019-03-29,196.71,36.65428857124213,0.0
1507,2019-03-30,197.702,37.08546673195072,0.0
1508,2019-03-31,194.284,37.62367195449762,0.0
1509,2019-04-01,191.807,37.308186212328685,0.025442209
1510,2019-04-02,192.385,36.92055880092639,0.001080432
1511,2019-04-03,192.793,36.57545444887457,0.0
1512,2019-04-04,192.489,36.32476997634196,0.0
1513,2019-04-05,193.745,37.09930425531378,0.014679922
1514,2019-04-06,183.925,37.45460050751566,0.0
1515,2019-04-07,178.697,37.20957845445858,3.788851521
1516,2019-04-08,187.222,37.02097074121183,0.0
1517,2019-04-09,189.745,36.851672068778,0.593431234
1518,2019-04-10,191.181,37.45748008392368,0.0
1519,2019-04-11,170.755,37.44881052487243,0.92393017
1520,2019-04-12,188.739,37.69231255182272,0.275145599
1521,2019-04-13,187.49,38.375248415884414,0.225905588
1522,2019-04-14,189.833,38.29751358326682,0.003184573
1523,2019-04-15,188.557,38.2253334168536,0.003148296
1524,2019-04-16,190.802,38.25638788079357,0.0
1525,2019-04-17,190.982,37.6484674633637,0.0
1526,2019-04-18,192.063,37.34950632182865,0.0
1527,2019-04-19,189.975,37.21628073722613,0.872114204
1528,2019-04-20,184.568,37.20613642027514,0.414496053
1529,2019-04-21,175.289,37.6057618776276,1.639065711
1530,2019-04-22,175.477,37.53444832024364,2.616656693
1531,2019-04-23,174.617,37.4238911147324,2.096825588
1532,2019-04-24,183.786,37.5460606769464,0.556395148
1533,2019-04-25,184.567,37.92639098784945,0.0
1534,2019-04-26,187.176,38.44561106587324,0.0
1535,2019-04-27,189.016,38.42883547760371,0.175147529
1536,2019-04-28,187.611,37.90724155301864,0.159717294
1537,2019-04-29,189.72,38.15540490193172,0.0
1538,2019-04-30,189.57,38.290231353178754,0.261224294
1539,2019-05-01,171.423,36.67235400044859,1.480898429
1540,2019-05-02,167.992,36.569704995152,0.889099823
1541,2019-05-03,177.042,38.24316484373762,2.88111016
1542,2019-05-04,184.484,40.058849555579904,0.070969943
1543,2019-05-05,186.812,40.55220398319267,0.560137781
1544,2019-05-06,193.651,40.89427274861282,0.675562378
1545,2019-05-07,192.368,39.42979245186949,0.108034143
1546,2019-05-08,192.608,39.55544933835299,1.380168306
1547,2019-05-09,196.692,40.03094616384469,0.359043478
1548,2019-05-10,199.929,39.486984410352825,0.215189703
1549,2019-05-11,194.092,38.74899096340474,0.0
1550,2019-05-12,191.855,38.33319697069358,0.29759014
1551,2019-05-13,188.615,38.09688863927949,0.408971755
1552,2019-05-14,191.469,38.87019376453567,0.136097965
1553,2019-05-15,191.56,38.5680689296368,0.128794982
1554,2019-05-16,193.124,38.43387051058763,1.168184032
1555,2019-05-17,192.066,38.787159480420335,0.019010154
1556,2019-05-18,194.671,39.67990226715148,1.417154099
1557,2019-05-19,193.28,39.29798535820203,0.028549431
1558,2019-05-20,188.988,38.879558960164935,0.545515501
1559,2019-05-21,196.754,39.08694843302938,0.0
1560,2019-05-22,198.156,38.56214944797193,0.472809785
1561,2019-05-23,197.992,38.53001492726192,0.0
1562,2019-05-24,195.688,38.77532375066637,0.248577299
1563,2019-05-25,197.035,39.49464982633747,0.001821736
1564,2019-05-26,195.761,40.43091300389151,0.0
1565,2019-05-27,193.437,39.29570105232264,1.149451483
1566,2019-05-28,197.121,39.40882034308721,2.713776174
1567,2019-05-29,192.191,38.5501341472056,1.555020775
1568,2019-05-30,178.58,37.32343931529399,4.210460715
1569,2019-05-31,192.039,38.402793488773774,0.0
1570,2019-06-01,190.971,38.89272225613835,0.446466221
1571,2019-06-02,189.49,39.06483017592768,0.616407651
1572,2019-06-03,172.045,37.27700890820356,2.970362879
1573,2019-06-04,178.962,36.98138923720364,6.869665997
1574,2019-06-05,188.676,38.61875027727267,0.031080357
1575,2019-06-06,181.808,37.51017424893988,0.221577523
1576,2019-06-07,183.849,37.619959853829954,4.575391457
1577,2019-06-08,184.524,38.43783846908831,0.304944276
1578,2019-06-09,186.498,39.18373123734121,0.145613512
1579,2019-06-10,177.946,37.397843149692434,3.75896017
1580,2019-06-11,186.989,39.228334049093945,0.316011567
1581,2019-06-12,191.492,39.88097662573252,0.025990402
1582,2019-06-13,193.991,38.45691792718991,0.542130485
1583,2019-06-14,194.219,39.40373987998109,0.091149636
1584,2019-06-15,198.287,40.41501238756776,0.287486535
1585,2019-06-16,193.822,39.45088028976228,0.005193392
1586,2019-06-17,188.742,37.71976700848515,3.778909274
1587,2019-06-18,191.161,39.46489941134825,1.186754465
1588,2019-06-19,198.185,39.7011710534401,0.081866728
1589,2019-06-20,190.213,37.36606714392849,1.677208034
1590,2019-06-21,182.614,34.183141164638414,9.80005242
1591,2019-06-22,178.171,34.71445421303224,2.58416924
1592,2019-06-23,166.255,34.509602018696505,6.945697807
1593,2019-06-24,172.49,35.264855209331145,3.780937544
1594,2019-06-25,173.785,35.23417708789668,8.574479791
1595,2019-06-26,173.995,33.62524753894886,2.542462707
1596,2019-06-27,173.375,37.18064686984277,2.709164939
1597,2019-06-28,178.68,37.210896562509895,1.434027641
1598,2019-06-29,179.545,35.61512601439896,0.315675135
1599,2019-06-30,172.131,34.63512143925059,0.729237227
1600,2019-07-01,167.529,33.397258566818735,3.701074206
1601,2019-07-02,167.338,33.66110884110818,4.379887685
1602,2019-07-03,169.427,34.79617452045588,2.217094518
1603,2019-07-04,175.453,36.34015155789387,0.297455206
1604,2019-07-05,172.882,33.295319246820966,1.920295956
1605,2019-07-06,172.941,33.85889142524617,3.665238365
1606,2019-07-07,171.949,36.14963497708926,1.060917321
1607,2019-07-08,179.429,36.19888582544714,3.224643265
1608,2019-07-09,181.45,35.60883520999274,2.068907468
1609,2019-07-10,181.64,36.495762886607736,0.565296226
1610,2019-07-11,179.516,36.01901020920508,2.564361145
1611,2019-07-12,184.988,36.58458397687122,3.957648386
1612,2019-07-13,180.342,36.77761966060399,2.297165948
1613,2019-07-14,168.342,35.1362324930578,13.44797841
1614,2019-07-15,171.026,35.64584796621995,5.416048221
1615,2019-07-16,175.925,36.34116278423001,5.938674522
1616,2019-07-17,179.927,36.148659585408126,2.89094492
1617,2019-07-18,175.951,35.193982699203005,1.625395698
1618,2019-07-19,168.663,31.85789404492872,8.465117197
1619,2019-07-20,162.08,32.72401514521698,13.60630869
1620,2019-07-21,163.053,33.92775413366913,5.343662679
1621,2019-07-22,163.728,33.35678150660213,3.566821774
1622,2019-07-23,162.79,31.8905741483412,4.744686163
1623,2019-07-24,170.719,34.599778977424904,4.159095603
1624,2019-07-25,170.137,32.95644618041684,2.570925794
1625,2019-07-26,153.804,29.45337864620605,10.48394952
1626,2019-07-27,151.814,31.07041522027973,11.89438441
1627,2019-07-28,148.26,29.07950931341006,6.133740304
1628,2019-07-29,151.5,30.28965321373397,9.202546642
1629,2019-07-30,156.643,32.00137958404459,2.274391021
1630,2019-07-31,164.58,34.32548447215745,1.956041907
1631,2019-08-01,159.63,31.574528332567866,4.787243751
1632,2019-08-02,148.578,28.65821412522574,17.00568139
1633,2019-08-03,148.312,30.75340533376135,6.998227053
1634,2019-08-04,151.038,32.45063310912943,4.607119731
1635,2019-08-05,152.34,32.19322325721365,0.442964943
1636,2019-08-06,148.796,29.623318461490047,7.411902729
1637,2019-08-07,147.119,29.99392813189897,12.90349122
1638,2019-08-08,149.52,32.08762345265837,6.392853729
1639,2019-08-09,162.221,34.21206025935517,7.379348519
1640,2019-08-10,168.264,34.37407010825341,0.522992322
1641,2019-08-11,177.21,34.73833927915237,0.178795335
1642,2019-08-12,181.3,33.9389359371941,0.89222556
1643,2019-08-13,180.03,33.28879951790732,1.422083835
1644,2019-08-14,179.805,34.29242322443043,2.664873526
1645,2019-08-15,174.248,34.20710215260284,9.20004269
1646,2019-08-16,180.554,34.630189468201,2.549384683
1647,2019-08-17,171.311,32.506115896350735,7.942941824
1648,2019-08-18,161.926,31.6018404730966,6.948332979
1649,2019-08-19,161.492,33.835039587616805,12.26160534
1650,2019-08-20,159.864,32.50435477031272,8.840313539
1651,2019-08-21,158.926,33.0695924760056,6.505231667
1652,2019-08-22,158.216,32.962118528389766,11.12221017
1653,2019-08-23,160.95,32.10505445883883,7.42961348
1654,2019-08-24,164.295,32.57486433260538,3.064597173
1655,2019-08-25,162.624,32.8575933788462,6.381410104
1656,2019-08-26,171.647,33.34655317304995,1.708925134
1657,2019-08-27,180.625,34.35896109687338,0.108821562
1658,2019-08-28,185.263,34.245856837577925,0.001063052
1659,2019-08-29,191.776,34.66037012750622,1.95671329
1660,2019-08-30,189.525,34.36389353105733,0.613874934
1661,2019-08-31,180.459,31.508091526988515,7.244732134
1662,2019-09-01,165.513,29.80740926511365,11.2727716
1663,2019-09-02,154.763,30.8221511259311,13.88909614
1664,2019-09-03,154.045,29.883400246171675,6.105402344
1665,2019-09-04,155.777,30.73746454216143,4.878452364
1666,2019-09-05,161.684,31.75547643235932,6.269229713
1667,2019-09-06,164.864,32.22507069855109,4.047982463
1668,2019-09-07,165.409,32.18555623777992,4.312788667
1669,2019-09-08,165.052,33.13375492068429,2.433535426
1670,2019-09-09,174.167,34.03890453344169,0.514384915
1671,2019-09-10,182.294,33.68191850875575,1.418698184
1672,2019-09-11,181.585,32.731146265363165,3.067686079
1673,2019-09-12,178.418,32.27561904689435,10.64166064
1674,2019-09-13,180.084,33.68355562611959,5.565302605
1675,2019-09-14,176.186,33.69606972167644,6.251919287
1676,2019-09-15,171.86,33.319298059688336,8.447226328
1677,2019-09-16,168.381,33.28776908624915,5.200822672
1678,2019-09-17,159.27,31.0441046055676,12.09976191
1679,2019-09-18,156.302,30.81109485284261,21.96736167
1680,2019-09-19,152.036,30.93528655265456,20.82493417
1681,2019-09-20,150.025,31.99194609626524,19.76239633
1682,2019-09-21,155.158,32.930274335267896,1.166892953
1683,2019-09-22,156.083,32.5840210684349,6.461310816
1684,2019-09-23,160.275,32.93223662549249,5.0981524
1685,2019-09-24,153.592,30.631362888172976,10.70627452
1686,2019-09-25,150.825,30.444843427975645,17.95729821
1687,2019-09-26,145.448,30.125762523765463,19.85753483
1688,2019-09-27,147.109,31.873317058814752,10.03028328
1689,2019-09-28,151.228,32.547434733019365,2.374985462
1690,2019-09-29,158.021,32.37636781770609,0.83791164
1691,2019-09-30,160.358,32.39395262506608,1.540372403
1692,2019-10-01,167.314,33.65289073221173,0.852684986
1693,2019-10-02,164.969,33.69689029412719,1.961197167
1694,2019-10-03,165.319,33.27373483535069,2.574159872
1695,2019-10-04,163.11,33.32446594656938,9.461155283
1696,2019-10-05,161.235,33.17772972329412,2.421434922
1697,2019-10-06,159.766,33.26561355985888,3.280409434
1698,2019-10-07,158.87,33.21259680095625,6.188251525
1699,2019-10-08,153.838,32.061669291107464,2.918056303
1700,2019-10-09,156.597,32.546756361641314,2.363358778
1701,2019-10-10,157.378,32.23594696792013,10.93833462
1702,2019-10-11,159.372,32.95970761423147,5.851245669
1703,2019-10-12,158.965,33.25346691102501,3.993342063
1704,2019-10-13,160.276,33.27556163846923,4.060095276
1705,2019-10-14,163.198,32.961460711996786,5.144688756
1706,2019-10-15,162.211,32.57451055674596,1.953171287
1707,2019-10-16,154.545,29.24401214587999,8.464654072
1708,2019-10-17,150.684,29.67184270037088,6.782005234
1709,2019-10-18,153.472,31.35622307519446,7.800429661
1710,2019-10-19,152.434,29.73550132331623,16.16507541
1711,2019-10-20,150.204,30.730397364652973,10.64075364
1712,2019-10-21,150.382,29.45174991218744,6.863941798
1713,2019-10-22,143.943,26.615091419340228,17.65359417
1714,2019-10-23,139.838,28.71183709433915,29.70848647
1715,2019-10-24,142.967,30.84942244518093,36.62337242
1716,2019-10-25,148.477,30.940933091012216,7.504811476
1717,2019-10-26,150.207,31.598785324960936,8.583484098
1718,2019-10-27,144.799,32.14983129816958,4.528987539
1719,2019-10-28,148.835,32.245848716730414,1.788782589
1720,2019-10-29,153.406,30.688033544103643,1.708394576
1721,2019-10-30,145.775,29.33550272925513,12.20831031
1722,2019-10-31,146.991,30.053303821448942,10.7953481
1723,2019-11-01,151.678,32.46628188099608,0.74184219
1724,2019-11-02,155.719,32.386666420890336,1.610728021
1725,2019-11-03,156.255,32.456320258477746,0.137779322
1726,2019-11-04,160.416,32.90749557096318,0.015263485
1727,2019-11-05,165.201,32.923482574839355,0.0
1728,2019-11-06,170.094,32.68298371357473,0.0
1729,2019-11-07,169.714,32.28912339052697,0.02735396
1730,2019-11-08,167.532,31.594244715109912,0.210629104
1731,2019-11-09,163.879,32.49125146710413,0.006968636
1732,2019-11-10,163.989,32.827467441117584,0.0
1733,2019-11-11,170.974,32.367021759920235,0.0
1734,2019-11-12,172.676,31.95169903330141,0.0
1735,2019-11-13,172.585,31.11950272531178,0.090662356
1736,2019-11-14,168.729,30.299152863700016,0.105010652
1737,2019-11-15,162.22,29.900871794315087,7.536099913
1738,2019-11-16,165.725,31.635708090472647,0.99328935
1739,2019-11-17,166.367,31.935763432915422,0.006968636
1740,2019-11-18,172.378,31.965040295966748,0.161833782
1741,2019-11-19,170.025,30.88954635814576,1.546187445
1742,2019-11-20,164.189,30.780747202846708,2.816996048
1743,2019-11-21,165.373,30.54541786661164,1.488373862
1744,2019-11-22,166.636,30.570109992958454,0.0
1745,2019-11-23,166.697,30.45895184980028,0.0
1746,2019-11-24,163.696,30.54659414794788,0.0
1747,2019-11-25,166.396,30.53174011541196,0.0
1748,2019-11-26,165.319,30.405792867853133,0.0
1749,2019-11-27,165.438,30.25900054347776,0.079808146
1750,2019-11-28,161.715,30.78093021142586,2.107318865
1751,2019-11-29,162.485,31.13135769571853,0.798534252
1752,2019-11-30,164.238,30.63025578257259,0.0
1753,2019-12-01,147.731,28.322318233770407,10.05208026
1754,2019-12-02,147.031,28.527716840526864,9.200271159
1755,2019-12-03,147.448,29.360832688891804,0.594058647
1756,2019-12-04,148.941,29.643657135267244,0.055054483
1757,2019-12-05,152.093,29.14976604709747,0.0
1758,2019-12-06,151.159,29.06039884036993,0.201234652
1759,2019-12-07,150.829,29.249443639105,0.459691901
1760,2019-12-08,146.665,29.513035750007205,1.719547446
1761,2019-12-09,151.679,29.95030191108249,0.251657073
1762,2019-12-10,156.158,30.14785803693795,0.178473955
1763,2019-12-11,155.75,30.3249142698729,0.0
1764,2019-12-12,156.704,29.88355979717084,0.0
1765,2019-12-13,157.666,30.44923283607037,0.003024274
1766,2019-12-14,151.897,29.6575227435722,0.166050531
1767,2019-12-15,153.539,29.871034475697392,1.135273901
1768,2019-12-16,158.685,29.83528990751796,0.676354623
1769,2019-12-17,158.784,29.78696712844758,2.303372409
1770,2019-12-18,159.736,29.474824542232025,0.510234639
1771,2019-12-19,162.829,29.502900526925792,0.008244464
1772,2019-12-20,163.519,29.771388996488103,0.0
1773,2019-12-21,163.525,29.39343691898432,0.0
1774,2019-12-22,159.672,29.75491527042578,0.0
1775,2019-12-23,163.205,29.37916162085024,0.0
1776,2019-12-24,164.842,29.17201492842777,0.0
1777,2019-12-25,162.317,30.236697549100704,0.0
1778,2019-12-26,165.246,29.45428542734068,0.0
1779,2019-12-27,168.852,30.01828412815449,0.05979184
1780,2019-12-28,165.558,28.62712523349749,0.025167032
1781,2019-12-29,160.324,28.376094734715704,0.143534779
1782,2019-12-30,162.033,28.42919045535457,1.267940675
1783,2019-12-31,166.471,28.79935075148067,0.131418687
1784,2020-01-01,162.349,29.26737001656004,0.192389654
1785,2020-01-02,163.283,28.63716824730486,0.569553368
1786,2020-01-03,167.924,30.09947720658432,1.255701931
1787,2020-01-04,161.41,28.863203330035443,4.214679054
1788,2020-01-05,157.231,28.72892160155305,2.304578275
1789,2020-01-06,157.892,28.46656531905297,1.788516757
1790,2020-01-07,157.673,28.90047062175368,1.066277968
1791,2020-01-08,160.263,29.5365186188951,0.133942283
1792,2020-01-09,165.329,29.9725527766842,0.0
1793,2020-01-10,167.25,29.331160281064736,0.0
1794,2020-01-11,166.739,29.07105298633304,0.453966594
1795,2020-01-12,167.467,28.99998828670201,0.0147952
1796,2020-01-13,168.23,29.72704071041945,0.041431543
1797,2020-01-14,163.908,29.69467170654084,0.0
1798,2020-01-15,153.117,29.736187601318267,0.0
1799,2020-01-16,150.345,30.03816617735092,0.0
1800,2020-01-17,162.325,30.36237580244665,0.0
1801,2020-01-18,166.415,29.957140986963967,0.145465189
1802,2020-01-19,168.03,30.68910723135377,0.058954555
1803,2020-01-20,174.199,31.00640757568148,0.0
1804,2020-01-21,176.642,30.550687175676966,0.0
1805,2020-01-22,179.97,30.6627597625642,0.001913015
1806,2020-01-23,179.718,30.97189967203668,0.0
1807,2020-01-24,179.273,31.26060194675818,0.0
1808,2020-01-25,179.591,30.96716254318771,0.0
1809,2020-01-26,176.114,31.78523667993486,0.0
1810,2020-01-27,181.02,32.126149948756684,0.0
1811,2020-01-28,184.851,31.911373290089657,0.0
1812,2020-01-29,187.446,32.0123466233887,0.0
1813,2020-01-30,189.946,32.24085730451645,0.0
1814,2020-01-31,187.256,31.93527251234692,0.0
1815,2020-02-01,185.098,30.983582979097847,1.251756693
1816,2020-02-02,179.413,30.68846809426069,0.00956903
1817,2020-02-03,181.36,31.191232483936663,0.181493761
1818,2020-02-04,179.144,30.26106585158417,1.915049033
1819,2020-02-05,181.958,31.69586689066888,0.560040851
1820,2020-02-06,184.004,31.6392267018986,0.297459724
1821,2020-02-07,184.74,31.4610953157914,0.019619458
1822,2020-02-08,184.306,31.100143537294063,0.359060377
1823,2020-02-09,178.279,29.48313814788817,1.406228297
1824,2020-02-10,176.42,28.941789378992645,1.651872777
1825,2020-02-11,180.264,30.39760165035372,1.907444709
1826,2020-02-12,182.507,30.71656088602036,0.01004758
1827,2020-02-13,184.721,31.812705488641047,0.0
1828,2020-02-14,185.84,33.52587893202096,0.0
1829,2020-02-15,187.451,33.24667550665336,0.0
1830,2020-02-16,185.45,33.00520478808702,0.001203225
1831,2020-02-17,189.242,32.499565717605215,0.0
1832,2020-02-18,192.144,32.31879032494177,0.0
1833,2020-02-19,191.976,31.8444180076624,0.0
1834,2020-02-20,190.74,31.651181274541784,0.0
1835,2020-02-21,188.296,31.828605316217,0.0
1836,2020-02-22,188.231,32.20787065043018,0.0
1837,2020-02-23,186.005,32.30706246293708,0.0
1838,2020-02-24,190.387,32.67771695664478,0.0
1839,2020-02-25,192.53,32.91751480167592,0.0
1840,2020-02-26,194.733,32.33322026592068,0.172669475
1841,2020-02-27,194.994,32.228488002976775,0.069093561
1842,2020-02-28,193.807,32.08252326471306,0.052083756
1843,2020-02-29,193.859,32.35546260570032,0.002115362
